,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
13592,False,False,True,False,False,False
13593,False,False,True,False,False,False
13594,False,False,True,False,False,False
13595,False,False,True,False,False,False
13596,False,False,True,False,False,False
13597,False,False,True,False,False,False
13598,False,False,True,False,False,False
13599,False,False,True,False,False,False
13600,False,False,True,False,False,False
13601,False,False,True,False,False,False
13602,False,False,True,False,False,False
13603,False,False,False,True,False,False
13604,False,False,False,True,False,False
13605,False,False,False,True,False,False
13606,False,False,False,True,False,False
13607,False,False,False,True,False,False
13608,False,False,False,True,False,False
13609,False,False,False,True,False,False
13610,False,False,False,True,False,False
13611,False,False,False,True,False,False
13612,False,False,False,True,False,False
13613,False,False,False,True,False,False
13614,False,False,False,True,False,False
13615,False,False,False,True,False,False
13616,False,False,False,True,False,False
13617,False,False,False,True,False,False
13618,False,False,False,True,False,False
13619,False,False,False,True,False,False
13620,False,False,False,True,False,False
13621,False,False,False,True,False,False
13622,False,False,False,True,False,False
13623,False,False,False,True,False,False
13624,False,False,False,True,False,False
13625,False,False,False,True,False,False
13626,False,False,False,True,False,False
13627,False,False,False,False,True,False
13628,False,False,False,False,True,False
13629,False,False,False,False,True,False
13630,False,False,False,False,True,False
13631,False,False,False,False,True,False
13632,False,False,False,False,True,False
13633,False,False,False,False,True,False
13634,False,False,False,False,True,False
13635,False,False,False,False,True,False
13636,False,False,False,False,True,False
13637,False,False,False,False,True,False
13638,False,False,False,False,True,False
13639,False,False,False,False,True,False
13640,False,False,False,False,True,False
13641,False,False,False,False,True,False
13642,False,False,False,False,True,False
13643,False,False,False,False,True,False
13644,False,False,False,False,True,False
13645,False,False,False,False,True,False
13646,False,False,False,False,True,False
13647,False,False,False,False,True,False
13648,False,False,False,False,True,False
13649,False,False,False,False,True,False
13650,False,False,False,False,True,False
13651,False,False,False,False,False,True
13652,False,False,False,False,False,True
13653,False,False,False,False,False,True
13654,False,False,False,False,False,True
13655,False,False,False,False,False,True
13656,False,False,False,False,False,True
13657,False,False,False,False,False,True
13658,False,False,False,False,False,True
13659,False,False,False,False,False,True
13660,False,False,False,False,False,True
13661,False,False,False,False,False,True
13662,False,False,False,False,False,True
13663,False,False,False,False,False,True
13664,False,False,False,False,False,True
13665,False,False,False,False,False,True
13666,False,False,False,False,False,True
13667,False,False,False,False,False,True
13668,False,False,False,False,False,True
13669,False,False,False,False,False,True
13670,False,False,False,False,False,True
13671,False,False,False,False,False,True
13672,False,False,False,False,False,True
13673,False,False,False,False,False,True
13674,False,False,False,False,False,True
13675,False,False,False,False,False,False
13676,False,False,False,False,False,False
13677,False,False,False,False,False,False
13678,False,False,False,False,False,False
13679,False,False,False,False,False,False
13680,False,False,False,False,False,False
13681,False,False,False,False,False,False
13682,False,False,False,False,False,False
13683,False,False,False,False,False,False
13684,False,False,False,False,False,False
13685,False,False,False,False,False,False
13686,False,False,False,False,False,False
13687,False,False,False,False,False,False
13688,False,False,False,False,False,False
13689,False,False,False,False,False,False
13690,False,False,False,False,False,False
13691,False,False,False,False,False,False
13692,False,False,False,False,False,False
13693,False,False,False,False,False,False
13694,False,False,False,False,False,False
13695,False,False,False,False,False,False
13696,False,False,False,False,False,False
13697,False,False,False,False,False,False
13698,False,False,False,False,False,False
13699,True,False,False,False,False,False
13700,True,False,False,False,False,False
13701,True,False,False,False,False,False
13702,True,False,False,False,False,False
13703,True,False,False,False,False,False
13704,True,False,False,False,False,False
13705,True,False,False,False,False,False
13706,True,False,False,False,False,False
13707,True,False,False,False,False,False
13708,True,False,False,False,False,False
13709,True,False,False,False,False,False
13710,True,False,False,False,False,False
13711,True,False,False,False,False,False
13712,True,False,False,False,False,False
13713,True,False,False,False,False,False
13714,True,False,False,False,False,False
13715,True,False,False,False,False,False
13716,True,False,False,False,False,False
13717,True,False,False,False,False,False
13718,True,False,False,False,False,False
13719,True,False,False,False,False,False
13720,True,False,False,False,False,False
13721,True,False,False,False,False,False
13722,True,False,False,False,False,False
13723,False,True,False,False,False,False
13724,False,True,False,False,False,False
13725,False,True,False,False,False,False
13726,False,True,False,False,False,False
13727,False,True,False,False,False,False
13728,False,True,False,False,False,False
13729,False,True,False,False,False,False
13730,False,True,False,False,False,False
13731,False,True,False,False,False,False
13732,False,True,False,False,False,False
13733,False,True,False,False,False,False
13734,False,True,False,False,False,False
13735,False,True,False,False,False,False
13736,False,True,False,False,False,False
13737,False,True,False,False,False,False
13738,False,True,False,False,False,False
13739,False,True,False,False,False,False
13740,False,True,False,False,False,False
13741,False,True,False,False,False,False
13742,False,True,False,False,False,False
13743,False,True,False,False,False,False
13744,False,True,False,False,False,False
13745,False,True,False,False,False,False
13746,False,True,False,False,False,False
13747,False,False,True,False,False,False
13748,False,False,True,False,False,False
13749,False,False,True,False,False,False
13750,False,False,True,False,False,False
13751,False,False,True,False,False,False
13752,False,False,True,False,False,False
13753,False,False,True,False,False,False
13754,False,False,True,False,False,False
13755,False,False,True,False,False,False
