instant,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
14374,False,True,False,False,False,False,False
14375,False,True,False,False,False,False,False
14376,False,True,False,False,False,False,False
14377,False,True,False,False,False,False,False
14378,False,True,False,False,False,False,False
14379,False,True,False,False,False,False,False
14380,False,True,False,False,False,False,False
14381,False,True,False,False,False,False,False
14382,False,True,False,False,False,False,False
14383,False,True,False,False,False,False,False
14384,False,True,False,False,False,False,False
14385,False,True,False,False,False,False,False
14386,False,True,False,False,False,False,False
14387,False,True,False,False,False,False,False
14388,False,True,False,False,False,False,False
14389,False,True,False,False,False,False,False
14390,False,True,False,False,False,False,False
14391,False,True,False,False,False,False,False
14392,False,True,False,False,False,False,False
14393,False,True,False,False,False,False,False
14394,False,True,False,False,False,False,False
14395,False,True,False,False,False,False,False
14396,False,False,True,False,False,False,False
14397,False,False,True,False,False,False,False
14398,False,False,True,False,False,False,False
14399,False,False,True,False,False,False,False
14400,False,False,True,False,False,False,False
14401,False,False,True,False,False,False,False
14402,False,False,True,False,False,False,False
14403,False,False,True,False,False,False,False
14404,False,False,True,False,False,False,False
14405,False,False,True,False,False,False,False
14406,False,False,True,False,False,False,False
14407,False,False,True,False,False,False,False
14408,False,False,True,False,False,False,False
14409,False,False,True,False,False,False,False
14410,False,False,True,False,False,False,False
14411,False,False,True,False,False,False,False
14412,False,False,True,False,False,False,False
14413,False,False,True,False,False,False,False
14414,False,False,True,False,False,False,False
14415,False,False,True,False,False,False,False
14416,False,False,True,False,False,False,False
14417,False,False,True,False,False,False,False
14418,False,False,True,False,False,False,False
14419,False,False,True,False,False,False,False
14420,False,False,False,True,False,False,False
14421,False,False,False,True,False,False,False
14422,False,False,False,True,False,False,False
14423,False,False,False,True,False,False,False
14424,False,False,False,True,False,False,False
14425,False,False,False,True,False,False,False
14426,False,False,False,True,False,False,False
14427,False,False,False,True,False,False,False
14428,False,False,False,True,False,False,False
14429,False,False,False,True,False,False,False
14430,False,False,False,True,False,False,False
14431,False,False,False,True,False,False,False
14432,False,False,False,True,False,False,False
14433,False,False,False,True,False,False,False
14434,False,False,False,True,False,False,False
14435,False,False,False,True,False,False,False
14436,False,False,False,True,False,False,False
14437,False,False,False,True,False,False,False
14438,False,False,False,True,False,False,False
14439,False,False,False,True,False,False,False
14440,False,False,False,True,False,False,False
14441,False,False,False,True,False,False,False
14442,False,False,False,True,False,False,False
14443,False,False,False,True,False,False,False
14444,False,False,False,False,True,False,False
14445,False,False,False,False,True,False,False
14446,False,False,False,False,True,False,False
14447,False,False,False,False,True,False,False
14448,False,False,False,False,True,False,False
14449,False,False,False,False,True,False,False
14450,False,False,False,False,True,False,False
14451,False,False,False,False,True,False,False
14452,False,False,False,False,True,False,False
14453,False,False,False,False,True,False,False
14454,False,False,False,False,True,False,False
14455,False,False,False,False,True,False,False
14456,False,False,False,False,True,False,False
14457,False,False,False,False,True,False,False
14458,False,False,False,False,True,False,False
14459,False,False,False,False,True,False,False
14460,False,False,False,False,True,False,False
14461,False,False,False,False,True,False,False
14462,False,False,False,False,True,False,False
14463,False,False,False,False,True,False,False
14464,False,False,False,False,True,False,False
14465,False,False,False,False,True,False,False
14466,False,False,False,False,True,False,False
14467,False,False,False,False,True,False,False
14468,False,False,False,False,False,True,False
14469,False,False,False,False,False,True,False
14470,False,False,False,False,False,True,False
14471,False,False,False,False,False,True,False
14472,False,False,False,False,False,True,False
14473,False,False,False,False,False,True,False
14474,False,False,False,False,False,True,False
14475,False,False,False,False,False,True,False
14476,False,False,False,False,False,True,False
14477,False,False,False,False,False,True,False
14478,False,False,False,False,False,True,False
14479,False,False,False,False,False,True,False
14480,False,False,False,False,False,True,False
14481,False,False,False,False,False,True,False
14482,False,False,False,False,False,True,False
14483,False,False,False,False,False,True,False
14484,False,False,False,False,False,True,False
14485,False,False,False,False,False,True,False
14486,False,False,False,False,False,True,False
14487,False,False,False,False,False,True,False
14488,False,False,False,False,False,True,False
14489,False,False,False,False,False,True,False
14490,False,False,False,False,False,True,False
14491,False,False,False,False,False,True,False
14492,False,False,False,False,False,False,True
14493,False,False,False,False,False,False,True
14494,False,False,False,False,False,False,True
14495,False,False,False,False,False,False,True
14496,False,False,False,False,False,False,True
14497,False,False,False,False,False,False,True
14498,False,False,False,False,False,False,True
14499,False,False,False,False,False,False,True
14500,False,False,False,False,False,False,True
14501,False,False,False,False,False,False,True
14502,False,False,False,False,False,False,True
14503,False,False,False,False,False,False,True
14504,False,False,False,False,False,False,True
14505,False,False,False,False,False,False,True
14506,False,False,False,False,False,False,True
14507,False,False,False,False,False,False,True
14508,False,False,False,False,False,False,True
14509,False,False,False,False,False,False,True
14510,False,False,False,False,False,False,True
14511,False,False,False,False,False,False,True
